 "Solar Data" "Start Date" "End Date"
265 0.0 2023-01-01 2024-01-01
266 0.0 2023-01-01 2024-01-01
267 0.0 2023-01-01 2024-01-01
268 0.0 2023-01-01 2024-01-01
269 0.0 2023-01-01 2024-01-01
270 0.0 2023-01-01 2024-01-01
271 0.0 2023-01-01 2024-01-01
272 0.0 2023-01-01 2024-01-01
273 0.0006509648495680162 2023-01-01 2024-01-01
274 0.03497075872197654 2023-01-01 2024-01-01
275 1.0 2023-01-01 2024-01-01
276 1.0 2023-01-01 2024-01-01
277 1.0 2023-01-01 2024-01-01
278 1.0 2023-01-01 2024-01-01
279 1.0 2023-01-01 2024-01-01
280 1.0 2023-01-01 2024-01-01
281 1.0 2023-01-01 2024-01-01
282 1.0 2023-01-01 2024-01-01
283 1.0 2023-01-01 2024-01-01
284 1.0 2023-01-01 2024-01-01
285 0.9659619918982486 2023-01-01 2024-01-01
286 0.03605229243351962 2023-01-01 2024-01-01
287 0.0009088974544600333 2023-01-01 2024-01-01
288 0.0 2023-01-01 2024-01-01
289 0.0 2023-01-01 2024-01-01
290 0.0 2023-01-01 2024-01-01
291 0.0 2023-01-01 2024-01-01
292 0.0 2023-01-01 2024-01-01
293 0.0 2023-01-01 2024-01-01
294 0.0 2023-01-01 2024-01-01
295 0.0 2023-01-01 2024-01-01
296 0.0 2023-01-01 2024-01-01
297 0.0006115910502313083 2023-01-01 2024-01-01
298 0.034946794468732716 2023-01-01 2024-01-01
299 1.0 2023-01-01 2024-01-01
300 1.0 2023-01-01 2024-01-01
301 1.0 2023-01-01 2024-01-01
302 1.0 2023-01-01 2024-01-01
303 1.0 2023-01-01 2024-01-01
304 1.0 2023-01-01 2024-01-01
305 1.0 2023-01-01 2024-01-01
306 1.0 2023-01-01 2024-01-01
307 1.0 2023-01-01 2024-01-01
308 1.0 2023-01-01 2024-01-01
309 0.9436460438090465 2023-01-01 2024-01-01
310 0.036728957526680345 2023-01-01 2024-01-01
311 0.0008222169588354347 2023-01-01 2024-01-01
312 0.0 2023-01-01 2024-01-01
313 0.0 2023-01-01 2024-01-01
314 0.0 2023-01-01 2024-01-01
315 0.0 2023-01-01 2024-01-01
316 0.0 2023-01-01 2024-01-01
317 0.0 2023-01-01 2024-01-01
318 0.0 2023-01-01 2024-01-01
319 0.0 2023-01-01 2024-01-01
320 0.0 2023-01-01 2024-01-01
321 0.0005628760681706047 2023-01-01 2024-01-01
322 0.034407438098146385 2023-01-01 2024-01-01
323 1.0 2023-01-01 2024-01-01
324 1.0 2023-01-01 2024-01-01
325 1.0 2023-01-01 2024-01-01
326 1.0 2023-01-01 2024-01-01
327 1.0 2023-01-01 2024-01-01
328 1.0 2023-01-01 2024-01-01
329 1.0 2023-01-01 2024-01-01
330 1.0 2023-01-01 2024-01-01
331 1.0 2023-01-01 2024-01-01
332 1.0 2023-01-01 2024-01-01
333 0.9615494996285873 2023-01-01 2024-01-01
334 0.035218852864211246 2023-01-01 2024-01-01
335 0.0007883389150382385 2023-01-01 2024-01-01
336 0.0 2023-01-01 2024-01-01
337 0.0 2023-01-01 2024-01-01
338 0.0 2023-01-01 2024-01-01
339 0.0 2023-01-01 2024-01-01
340 0.0 2023-01-01 2024-01-01
341 0.0 2023-01-01 2024-01-01
342 0.0 2023-01-01 2024-01-01
343 0.0 2023-01-01 2024-01-01
344 0.0 2023-01-01 2024-01-01
345 0.0005244463000862582 2023-01-01 2024-01-01
346 0.03300325795592571 2023-01-01 2024-01-01
347 1.0 2023-01-01 2024-01-01
348 1.0 2023-01-01 2024-01-01
349 1.0 2023-01-01 2024-01-01
350 1.0 2023-01-01 2024-01-01
351 1.0 2023-01-01 2024-01-01
352 1.0 2023-01-01 2024-01-01
353 1.0 2023-01-01 2024-01-01
354 1.0 2023-01-01 2024-01-01
355 1.0 2023-01-01 2024-01-01
356 1.0 2023-01-01 2024-01-01
357 0.9654715968630933 2023-01-01 2024-01-01
358 0.03484288460232872 2023-01-01 2024-01-01
359 0.0007246142791575918 2023-01-01 2024-01-01
360 0.0 2023-01-01 2024-01-01
361 0.0 2023-01-01 2024-01-01
362 0.0 2023-01-01 2024-01-01
363 0.0 2023-01-01 2024-01-01
364 0.0 2023-01-01 2024-01-01
365 0.0 2023-01-01 2024-01-01
366 0.0 2023-01-01 2024-01-01
367 0.0 2023-01-01 2024-01-01
368 0.0 2023-01-01 2024-01-01
369 0.00047426382351439654 2023-01-01 2024-01-01
370 0.033844886741703474 2023-01-01 2024-01-01
371 1.0 2023-01-01 2024-01-01
372 1.0 2023-01-01 2024-01-01
373 1.0 2023-01-01 2024-01-01
374 1.0 2023-01-01 2024-01-01
375 1.0 2023-01-01 2024-01-01
376 1.0 2023-01-01 2024-01-01
377 1.0 2023-01-01 2024-01-01
378 1.0 2023-01-01 2024-01-01
379 1.0 2023-01-01 2024-01-01
380 0.9847536730090202 2023-01-01 2024-01-01
381 0.8544745901193356 2023-01-01 2024-01-01
382 0.04229127648044011 2023-01-01 2024-01-01
383 0.0005528374276498691 2023-01-01 2024-01-01
384 0.0 2023-01-01 2024-01-01
385 0.0 2023-01-01 2024-01-01
386 0.0 2023-01-01 2024-01-01
387 0.0 2023-01-01 2024-01-01
388 0.0 2023-01-01 2024-01-01
389 0.0 2023-01-01 2024-01-01
390 0.0 2023-01-01 2024-01-01
391 0.0 2023-01-01 2024-01-01
392 0.0 2023-01-01 2024-01-01
393 0.0004258423591227699 2023-01-01 2024-01-01
394 0.034323212246918186 2023-01-01 2024-01-01
395 1.0 2023-01-01 2024-01-01
396 1.0 2023-01-01 2024-01-01
397 1.0 2023-01-01 2024-01-01
398 1.0 2023-01-01 2024-01-01
399 1.0 2023-01-01 2024-01-01
400 1.0 2023-01-01 2024-01-01
401 1.0 2023-01-01 2024-01-01
402 1.0 2023-01-01 2024-01-01
403 1.0 2023-01-01 2024-01-01
404 0.9617165153366799 2023-01-01 2024-01-01
405 0.8199941131361478 2023-01-01 2024-01-01
406 0.037668660155218775 2023-01-01 2024-01-01
407 0.0005448444806038532 2023-01-01 2024-01-01
408 0.0 2023-01-01 2024-01-01
409 0.0 2023-01-01 2024-01-01
410 0.0 2023-01-01 2024-01-01
411 0.0 2023-01-01 2024-01-01
412 0.0 2023-01-01 2024-01-01
413 0.0 2023-01-01 2024-01-01
414 0.0 2023-01-01 2024-01-01
415 0.0 2023-01-01 2024-01-01
416 0.0 2023-01-01 2024-01-01
417 0.0003612280312994122 2023-01-01 2024-01-01
418 0.03726564195522197 2023-01-01 2024-01-01
419 1.0 2023-01-01 2024-01-01
420 1.0 2023-01-01 2024-01-01
421 1.0 2023-01-01 2024-01-01
422 1.0 2023-01-01 2024-01-01
423 1.0 2023-01-01 2024-01-01
424 1.0 2023-01-01 2024-01-01
425 1.0 2023-01-01 2024-01-01
426 1.0 2023-01-01 2024-01-01
427 0.8237426369138224 2023-01-01 2024-01-01
428 0.5842599673605144 2023-01-01 2024-01-01
429 0.3628636610199602 2023-01-01 2024-01-01
430 0.04767421366540408 2023-01-01 2024-01-01
431 0.00040835610382629036 2023-01-01 2024-01-01
432 0.0 2023-01-01 2024-01-01
433 0.0 2023-01-01 2024-01-01
434 0.0 2023-01-01 2024-01-01
435 0.0 2023-01-01 2024-01-01
436 0.0 2023-01-01 2024-01-01
437 0.0 2023-01-01 2024-01-01
438 0.0 2023-01-01 2024-01-01
439 0.0 2023-01-01 2024-01-01
440 0.0 2023-01-01 2024-01-01
441 0.00026432698761488815 2023-01-01 2024-01-01
442 0.044163787393440436 2023-01-01 2024-01-01
443 0.8821414453076787 2023-01-01 2024-01-01
444 1.0 2023-01-01 2024-01-01
445 1.0 2023-01-01 2024-01-01
446 1.0 2023-01-01 2024-01-01
447 1.0 2023-01-01 2024-01-01
448 1.0 2023-01-01 2024-01-01
449 0.9530560424730986 2023-01-01 2024-01-01
450 0.8481105279219175 2023-01-01 2024-01-01
451 0.6671729476838273 2023-01-01 2024-01-01
452 0.45679551229257964 2023-01-01 2024-01-01
453 0.2689854162088659 2023-01-01 2024-01-01
454 0.04541911110261212 2023-01-01 2024-01-01
455 0.00025590186783228883 2023-01-01 2024-01-01
456 0.0 2023-01-01 2024-01-01
457 0.0 2023-01-01 2024-01-01
458 0.0 2023-01-01 2024-01-01
459 0.0 2023-01-01 2024-01-01
460 0.0 2023-01-01 2024-01-01
461 0.0 2023-01-01 2024-01-01
462 0.0 2023-01-01 2024-01-01
463 0.0 2023-01-01 2024-01-01
464 0.0 2023-01-01 2024-01-01
465 0.00022409879189261682 2023-01-01 2024-01-01
466 0.04483465844897333 2023-01-01 2024-01-01
467 0.5974895267083437 2023-01-01 2024-01-01
468 0.935615855318062 2023-01-01 2024-01-01
469 1.0 2023-01-01 2024-01-01
470 1.0 2023-01-01 2024-01-01
471 1.0 2023-01-01 2024-01-01
472 1.0 2023-01-01 2024-01-01
473 1.0 2023-01-01 2024-01-01
474 1.0 2023-01-01 2024-01-01
475 1.0 2023-01-01 2024-01-01
476 0.8568267836735761 2023-01-01 2024-01-01
477 0.639904495428297 2023-01-01 2024-01-01
478 0.043213324622177286 2023-01-01 2024-01-01
479 0.0003418557604720754 2023-01-01 2024-01-01
480 0.0 2023-01-01 2024-01-01
481 0.0 2023-01-01 2024-01-01
482 0.0 2023-01-01 2024-01-01
483 0.0 2023-01-01 2024-01-01
484 0.0 2023-01-01 2024-01-01
485 0.0 2023-01-01 2024-01-01
486 0.0 2023-01-01 2024-01-01
487 0.0 2023-01-01 2024-01-01
488 0.0 2023-01-01 2024-01-01
489 0.00022392950865721706 2023-01-01 2024-01-01
490 0.04193877100555536 2023-01-01 2024-01-01
491 0.9617350393173124 2023-01-01 2024-01-01
492 1.0 2023-01-01 2024-01-01
493 1.0 2023-01-01 2024-01-01
494 1.0 2023-01-01 2024-01-01
495 1.0 2023-01-01 2024-01-01
496 1.0 2023-01-01 2024-01-01
497 0.948647818088874 2023-01-01 2024-01-01
498 0.8000955942977569 2023-01-01 2024-01-01
499 0.6730182610800097 2023-01-01 2024-01-01
500 0.59941497187292 2023-01-01 2024-01-01
501 0.45277083443402416 2023-01-01 2024-01-01
502 0.04595901664543267 2023-01-01 2024-01-01
503 0.0002676334530669238 2023-01-01 2024-01-01
504 2.0424180716857325e-20 2023-01-01 2024-01-01
505 0.0 2023-01-01 2024-01-01
506 0.0 2023-01-01 2024-01-01
507 0.0 2023-01-01 2024-01-01
508 0.0 2023-01-01 2024-01-01
509 0.0 2023-01-01 2024-01-01
510 0.0 2023-01-01 2024-01-01
511 0.0 2023-01-01 2024-01-01
512 0.0 2023-01-01 2024-01-01
513 0.00017437566979837372 2023-01-01 2024-01-01
514 0.04360754551658611 2023-01-01 2024-01-01
515 0.8170148198437943 2023-01-01 2024-01-01
516 1.0 2023-01-01 2024-01-01
517 1.0 2023-01-01 2024-01-01
518 1.0 2023-01-01 2024-01-01
519 1.0 2023-01-01 2024-01-01
520 1.0 2023-01-01 2024-01-01
521 1.0 2023-01-01 2024-01-01
522 1.0 2023-01-01 2024-01-01
523 1.0 2023-01-01 2024-01-01
524 1.0 2023-01-01 2024-01-01
525 0.8713928451784629 2023-01-01 2024-01-01
526 0.03509181623715387 2023-01-01 2024-01-01
527 0.0002917452569300943 2023-01-01 2024-01-01
528 0.0 2023-01-01 2024-01-01
529 0.0 2023-01-01 2024-01-01
530 0.0 2023-01-01 2024-01-01
531 0.0 2023-01-01 2024-01-01
532 0.0 2023-01-01 2024-01-01
533 0.0 2023-01-01 2024-01-01
534 0.0 2023-01-01 2024-01-01
535 0.0 2023-01-01 2024-01-01
536 0.0 2023-01-01 2024-01-01
537 0.00019444956869426772 2023-01-01 2024-01-01
538 0.032587977353087626 2023-01-01 2024-01-01
539 1.0 2023-01-01 2024-01-01
540 1.0 2023-01-01 2024-01-01
541 1.0 2023-01-01 2024-01-01
542 1.0 2023-01-01 2024-01-01
543 1.0 2023-01-01 2024-01-01
544 1.0 2023-01-01 2024-01-01
545 1.0 2023-01-01 2024-01-01
546 1.0 2023-01-01 2024-01-01
547 1.0 2023-01-01 2024-01-01
548 1.0 2023-01-01 2024-01-01
549 0.8652804526386536 2023-01-01 2024-01-01
550 0.03693033153368565 2023-01-01 2024-01-01
551 0.00022174190945423278 2023-01-01 2024-01-01
552 0.0 2023-01-01 2024-01-01
553 0.0 2023-01-01 2024-01-01
554 0.0 2023-01-01 2024-01-01
555 0.0 2023-01-01 2024-01-01
556 0.0 2023-01-01 2024-01-01
557 0.0 2023-01-01 2024-01-01
558 0.0 2023-01-01 2024-01-01
559 0.0 2023-01-01 2024-01-01
560 0.0 2023-01-01 2024-01-01
561 0.00013104489366386695 2023-01-01 2024-01-01
562 0.04149682064718739 2023-01-01 2024-01-01
563 1.0 2023-01-01 2024-01-01
564 1.0 2023-01-01 2024-01-01
565 1.0 2023-01-01 2024-01-01
566 1.0 2023-01-01 2024-01-01
567 1.0 2023-01-01 2024-01-01
568 1.0 2023-01-01 2024-01-01
569 1.0 2023-01-01 2024-01-01
570 1.0 2023-01-01 2024-01-01
571 1.0 2023-01-01 2024-01-01
572 1.0 2023-01-01 2024-01-01
573 0.8181558646809659 2023-01-01 2024-01-01
574 0.03843257129432697 2023-01-01 2024-01-01
575 0.00017288613126919294 2023-01-01 2024-01-01
